Bob saw a telescope with I outside John in John by Bob,"[['SPORTS', 0.06127572], ['ARTS AND ENTERTAINMENT', 0.05225216], ['HEALTH AND FITNESS', 0.05085009], ['EDUCATION', 0.04997025], ['BUSINESS', 0.04996013]]","[['HOBBIES AND INTERESTS', 0.769072], ['SCIENCE', 0.216376], ['SPORTS', 0.000538287], ['NON STANDARD CONTENT', 0.000351123], ['RELIGION AND SPIRITUALITY', 0.000185105]]",True,11,9
John saw a dog,"[['PETS', 0.05569241], ['EDUCATION', 0.05337638], ['AUTOMOTIVE', 0.05239268], ['ARTS AND ENTERTAINMENT', 0.05203862], ['HOBBIES AND INTERESTS', 0.0511427]]","[['PETS', 0.999999], ['TRAVEL', 4.44458e-07], ['SPORTS', 1.96309e-07], ['HEALTH AND FITNESS', 5.42931e-08], ['FOOD AND DRINK', 4.9895e-08]]",True,12,10
Bob ate Mary,"[['SPORTS', 0.05142564], ['ARTS AND ENTERTAINMENT', 0.05100274], ['HEALTH AND FITNESS', 0.05057892], ['BUSINESS', 0.05030739], ['STYLE AND FASHION', 0.0493508]]","[['FOOD AND DRINK', 0.63242], ['TRAVEL', 0.0915975], ['SPORTS', 0.0355452], ['SCIENCE', 0.0218533], ['PETS', 0.0171988]]",True,13,11
Mary shot Bob,"[['SPORTS', 0.05844467], ['BUSINESS', 0.05175828], ['HEALTH AND FITNESS', 0.0509945], ['ARTS AND ENTERTAINMENT', 0.05031923], ['TECHNOLOGY AND COMPUTING', 0.04880463]]","[['HEALTH AND FITNESS', 1.0], ['SPORTS', 1.54183e-12], ['HOBBIES AND INTERESTS', 3.82324e-14], ['FOOD AND DRINK', 3.32465e-14], ['REAL ESTATE', 1.4753e-14]]",True,14,12
I killed Bob outside Bob by the dog outside Bob on my cat in John,"[['PETS', 0.08256117], ['RELIGION AND SPIRITUALITY', 0.05122615], ['EDUCATION', 0.05066668], ['ARTS AND ENTERTAINMENT', 0.05000713], ['SPORTS', 0.0488851]]","[['PETS', 0.999682], ['ARTS AND ENTERTAINMENT', 0.000285442], ['NON STANDARD CONTENT', 7.3373e-06], ['SPORTS', 1.7233e-06], ['HOBBIES AND INTERESTS', 6.67811e-07]]",False,15,12
Mary killed I outside an telescope with an man by Mary on John,"[['RELIGION AND SPIRITUALITY', 0.05918729], ['SCIENCE', 0.05491807], ['ARTS AND ENTERTAINMENT', 0.05136616], ['EDUCATION', 0.05131148], ['SPORTS', 0.05102715]]","[['SPORTS', 0.997363], ['TRAVEL', 0.00138721], ['SCIENCE', 0.000347106], ['HOBBIES AND INTERESTS', 9.96145e-05], ['SOCIETY', 7.98409e-05]]",True,16,13
Bob walked the pajamas by John outside an elephant with I,"[['SPORTS', 0.06107754], ['ARTS AND ENTERTAINMENT', 0.05243082], ['TRAVEL', 0.05014211], ['RELIGION AND SPIRITUALITY', 0.04974636], ['HEALTH AND FITNESS', 0.04962914]]","[['HOBBIES AND INTERESTS', 0.999672], ['SCIENCE', 0.000203257], ['SPORTS', 5.23107e-05], ['FOOD AND DRINK', 1.50681e-05], ['HEALTH AND FITNESS', 3.64816e-06]]",True,17,14
Bob ate Mary in I on I on an dog by John,"[['PETS', 0.05677312], ['ARTS AND ENTERTAINMENT', 0.05624046], ['SPORTS', 0.05320481], ['EDUCATION', 0.05170993], ['HOBBIES AND INTERESTS', 0.05006477]]","[['PETS', 1.0], ['SPORTS', 2.06363e-08], ['TRAVEL', 1.41869e-08], ['ARTS AND ENTERTAINMENT', 9.27905e-09], ['CAREERS', 6.41512e-09]]",False,18,14
Mary saw John,"[['EDUCATION', 0.05212949], ['ARTS AND ENTERTAINMENT', 0.05182381], ['HEALTH AND FITNESS', 0.05113253], ['LAW GOVERNMENT AND POLITICS', 0.05073783], ['HOBBIES AND INTERESTS', 0.05032317]]","[['RELIGION AND SPIRITUALITY', 0.104088], ['TRAVEL', 0.100193], ['CAREERS', 0.0741229], ['HOBBIES AND INTERESTS', 0.0549795], ['EDUCATION', 0.0275903]]",True,19,15
I wounded Mary in Bob,"[['SPORTS', 0.0553242], ['ARTS AND ENTERTAINMENT', 0.05233738], ['TECHNOLOGY AND COMPUTING', 0.05054501], ['STYLE AND FASHION', 0.04974148], ['HEALTH AND FITNESS', 0.04918179]]","[['CAREERS', 0.789772], ['SPORTS', 0.0618526], ['HOBBIES AND INTERESTS', 0.0176134], ['ARTS AND ENTERTAINMENT', 0.00931821], ['TRAVEL', 0.00825003]]",True,20,16
I ate I on Mary,"[['TECHNOLOGY AND COMPUTING', 0.0522949], ['FOOD AND DRINK', 0.05155927], ['HOBBIES AND INTERESTS', 0.05006753], ['SPORTS', 0.04986646], ['ARTS AND ENTERTAINMENT', 0.04958388]]","[['EDUCATION', 1.0], ['SOCIETY', 2.89498e-10], ['FOOD AND DRINK', 2.22916e-10], ['SPORTS', 1.80808e-10], ['RELIGION AND SPIRITUALITY', 1.49634e-10]]",True,21,17
I killed a dog by Mary outside John,"[['RELIGION AND SPIRITUALITY', 0.05732213], ['PETS', 0.05558854], ['EDUCATION', 0.0515137], ['ARTS AND ENTERTAINMENT', 0.05084681], ['LAW GOVERNMENT AND POLITICS', 0.0498907]]","[['PETS', 1.0], ['TRAVEL', 3.65107e-14], ['SPORTS', 2.57006e-15], ['HEALTH AND FITNESS', 1.34646e-15], ['HOBBIES AND INTERESTS', 1.18584e-15]]",True,22,18
I ate Bob on Bob by I,"[['SPORTS', 0.05700064], ['ARTS AND ENTERTAINMENT', 0.05081688], ['FOOD AND DRINK', 0.05031041], ['TECHNOLOGY AND COMPUTING', 0.04966483], ['HEALTH AND FITNESS', 0.0487282]]","[['SPORTS', 1.0], ['FOOD AND DRINK', 2.8155e-09], ['HOME AND GARDEN', 1.89385e-09], ['RELIGION AND SPIRITUALITY', 1.08757e-09], ['HEALTH AND FITNESS', 1.01369e-09]]",False,23,18
Mary ate Bob,"[['SPORTS', 0.05142564], ['ARTS AND ENTERTAINMENT', 0.05100274], ['HEALTH AND FITNESS', 0.05057892], ['BUSINESS', 0.05030739], ['STYLE AND FASHION', 0.0493508]]","[['FOOD AND DRINK', 0.63242], ['TRAVEL', 0.0915975], ['SPORTS', 0.0355452], ['SCIENCE', 0.0218533], ['PETS', 0.0171988]]",True,24,19
Bob saw Mary with an man by an man by a dog,"[['ARTS AND ENTERTAINMENT', 0.05571533], ['PETS', 0.05512442], ['EDUCATION', 0.05176318], ['HEALTH AND FITNESS', 0.05137252], ['HOBBIES AND INTERESTS', 0.05121971]]","[['PETS', 0.976662], ['HOBBIES AND INTERESTS', 0.00896438], ['ARTS AND ENTERTAINMENT', 0.00397499], ['RELIGION AND SPIRITUALITY', 0.00204931], ['TRAVEL', 0.00143792]]",False,25,19
an pajamas wounded I by I,"[['SPORTS', 0.05349242], ['HOBBIES AND INTERESTS', 0.05121195], ['TECHNOLOGY AND COMPUTING', 0.05006792], ['FOOD AND DRINK', 0.04864778], ['HOME AND GARDEN', 0.0485276]]","[['SCIENCE', 0.816794], ['FOOD AND DRINK', 0.0846063], ['CAREERS', 0.0189782], ['SPORTS', 0.0184998], ['PETS', 0.0060065]]",True,26,20
my man walked John outside I by the telescope with an cat,"[['PETS', 0.06107984], ['SPORTS', 0.05286605], ['RELIGION AND SPIRITUALITY', 0.05279356], ['ARTS AND ENTERTAINMENT', 0.05229758], ['HEALTH AND FITNESS', 0.05178129]]","[['SPORTS', 0.999869], ['PETS', 7.76588e-05], ['SCIENCE', 2.21696e-05], ['STYLE AND FASHION', 1.65408e-05], ['HOBBIES AND INTERESTS', 2.63391e-06]]",True,27,21
John walked I,"[['SPORTS', 0.05281496], ['ARTS AND ENTERTAINMENT', 0.05239595], ['HOBBIES AND INTERESTS', 0.04938425], ['LAW GOVERNMENT AND POLITICS', 0.04932512], ['RELIGION AND SPIRITUALITY', 0.04926713]]","[['SPORTS', 0.742061], ['TRAVEL', 0.00845793], ['RELIGION AND SPIRITUALITY', 0.00578851], ['HOBBIES AND INTERESTS', 0.00084975], ['TECHNOLOGY AND COMPUTING', 0.000177166]]",False,28,21
John ate an elephant outside I,"[['SPORTS', 0.05530248], ['FOOD AND DRINK', 0.05110449], ['RELIGION AND SPIRITUALITY', 0.05109974], ['EDUCATION', 0.05054178], ['ARTS AND ENTERTAINMENT', 0.05023985]]","[['HEALTH AND FITNESS', 0.559111], ['FOOD AND DRINK', 0.202849], ['SPORTS', 0.0536795], ['FAMILY AND PARENTING', 0.0364351], ['HOBBIES AND INTERESTS', 0.0363802]]",True,29,22
I walked Bob,"[['SPORTS', 0.0564872], ['ARTS AND ENTERTAINMENT', 0.05215432], ['TECHNOLOGY AND COMPUTING', 0.05019875], ['HOBBIES AND INTERESTS', 0.04816338], ['STYLE AND FASHION', 0.04810488]]","[['SPORTS', 0.99719], ['HEALTH AND FITNESS', 0.00280925], ['TRAVEL', 8.6856e-08], ['LAW AND GOVERNMENT AND POLITICS', 8.08507e-08], ['HOBBIES AND INTERESTS', 7.38352e-08]]",True,30,23
Mary wounded my dog by John,"[['PETS', 0.06218426], ['EDUCATION', 0.05266081], ['ARTS AND ENTERTAINMENT', 0.05131859], ['AUTOMOTIVE', 0.05067783], ['RELIGION AND SPIRITUALITY', 0.04986331]]","[['PETS', 1.0], ['ARTS AND ENTERTAINMENT', 6.12478e-14], ['SPORTS', 5.15066e-14], ['TRAVEL', 3.81957e-14], ['HOBBIES AND INTERESTS', 2.21073e-15]]",True,31,24
a cat walked I on Bob,"[['PETS', 0.06344444], ['SPORTS', 0.05448688], ['ARTS AND ENTERTAINMENT', 0.05155591], ['TECHNOLOGY AND COMPUTING', 0.05118924], ['HOBBIES AND INTERESTS', 0.04938181]]","[['PETS', 1.0], ['SPORTS', 6.62744e-10], ['HOBBIES AND INTERESTS', 3.67528e-17], ['HOME AND GARDEN', 8.34042e-19], ['HEALTH AND FITNESS', 1.72139e-19]]",False,32,24
the telescope killed I,"[['SCIENCE', 0.05542041], ['RELIGION AND SPIRITUALITY', 0.0506421], ['HOBBIES AND INTERESTS', 0.04941423], ['FOOD AND DRINK', 0.04872013], ['HOME AND GARDEN', 0.04858807]]","[['SCIENCE', 0.985445], ['HOBBIES AND INTERESTS', 0.00865047], ['CAREERS', 0.000125162], ['TECHNOLOGY AND COMPUTING', 0.000112878], ['TRAVEL', 7.93721e-05]]",True,33,25
I wounded an cat in the pajamas on my pajamas in Bob by John,"[['PETS', 0.06491474], ['SPORTS', 0.05542608], ['ARTS AND ENTERTAINMENT', 0.05143201], ['HEALTH AND FITNESS', 0.05078211], ['HOBBIES AND INTERESTS', 0.04977709]]","[['PETS', 0.701717], ['SCIENCE', 0.297587], ['FOOD AND DRINK', 0.000684672], ['SPORTS', 8.61394e-06], ['CAREERS', 8.7782e-07]]",True,34,26
John saw John,"[['EDUCATION', 0.05165468], ['LAW GOVERNMENT AND POLITICS', 0.05097678], ['ARTS AND ENTERTAINMENT', 0.05081903], ['HOBBIES AND INTERESTS', 0.05010289], ['SPORTS', 0.0499494]]","[['TRAVEL', 0.0440192], ['RELIGION AND SPIRITUALITY', 0.0439963], ['EDUCATION', 0.0360592], ['HOBBIES AND INTERESTS', 0.0250289], ['BUSINESS', 0.0209998]]",True,35,27
I shot John,"[['SPORTS', 0.06024562], ['ARTS AND ENTERTAINMENT', 0.05109432], ['LAW GOVERNMENT AND POLITICS', 0.04957988], ['TECHNOLOGY AND COMPUTING', 0.04950511], ['RELIGION AND SPIRITUALITY', 0.04831149]]","[['ARTS AND ENTERTAINMENT', 1.0], ['SPORTS', 1.92667e-14], ['HOBBIES AND INTERESTS', 2.36187e-15], ['NON STANDARD CONTENT', 8.49253e-16], ['RELIGION AND SPIRITUALITY', 2.8606e-16]]",False,36,27
an park killed I by Bob by an cat by I,"[['PETS', 0.06170099], ['TRAVEL', 0.05440382], ['SPORTS', 0.05417631], ['HOBBIES AND INTERESTS', 0.0490936], ['ARTS AND ENTERTAINMENT', 0.0485548]]","[['TRAVEL', 0.849398], ['PETS', 0.150568], ['HOBBIES AND INTERESTS', 2.09514e-05], ['SPORTS', 9.99855e-07], ['ARTS AND ENTERTAINMENT', 3.22837e-07]]",False,37,27
John walked John,"[['ARTS AND ENTERTAINMENT', 0.05139062], ['LAW GOVERNMENT AND POLITICS', 0.05050803], ['EDUCATION', 0.04975701], ['PERSONAL FINANCE', 0.04965789], ['SPORTS', 0.0496155]]","[['SPORTS', 0.91118], ['TRAVEL', 0.0639184], ['RELIGION AND SPIRITUALITY', 0.0116655], ['HOBBIES AND INTERESTS', 0.000232306], ['LAW AND GOVERNMENT AND POLITICS', 0.000153488]]",True,38,28
Mary ate my elephant with Bob,"[['HEALTH AND FITNESS', 0.05345557], ['STYLE AND FASHION', 0.05048802], ['PETS', 0.04991053], ['SPORTS', 0.04954468], ['ARTS AND ENTERTAINMENT', 0.04907189]]","[['NON STANDARD CONTENT', 1.0], ['FOOD AND DRINK', 1.00563e-08], ['HEALTH AND FITNESS', 5.39588e-09], ['SPORTS', 5.14945e-09], ['ARTS AND ENTERTAINMENT', 4.73033e-09]]",False,39,28
John ate Bob with Mary,"[['ARTS AND ENTERTAINMENT', 0.05363973], ['SPORTS', 0.05317478], ['EDUCATION', 0.05101235], ['BUSINESS', 0.05067849], ['LAW GOVERNMENT AND POLITICS', 0.05057066]]","[['TRAVEL', 0.421339], ['FOOD AND DRINK', 0.0687131], ['PETS', 0.0522915], ['HOBBIES AND INTERESTS', 0.0471047], ['SOCIETY', 0.0427982]]",True,40,29
the man with an cat shot a dog,"[['PETS', 0.07077523], ['ARTS AND ENTERTAINMENT', 0.05026446], ['SPORTS', 0.05008806], ['TRAVEL', 0.04911124], ['REAL ESTATE', 0.04878985]]","[['PETS', 0.929044], ['ARTS AND ENTERTAINMENT', 0.000305622], ['TRAVEL', 4.36105e-05], ['SCIENCE', 1.74029e-05], ['SPORTS', 1.49605e-05]]",False,41,29
Mary killed Bob outside a dog by my dog on Bob by Mary,"[['PETS', 0.06519869], ['RELIGION AND SPIRITUALITY', 0.05397827], ['BUSINESS', 0.05127822], ['TRAVEL', 0.05043276], ['EDUCATION', 0.04941473]]","[['PETS', 1.0], ['SPORTS', 1.3585e-07], ['NON STANDARD CONTENT', 3.02136e-10], ['ARTS AND ENTERTAINMENT', 2.14306e-10], ['TRAVEL', 1.88156e-10]]",True,42,30
Mary wounded Mary in my park outside an cat outside John in a telescope,"[['PETS', 0.06402754], ['HEALTH AND FITNESS', 0.05465393], ['EDUCATION', 0.05197625], ['TRAVEL', 0.05194272], ['RELIGION AND SPIRITUALITY', 0.05099333]]","[['TRAVEL', 0.900407], ['PETS', 0.0732948], ['SCIENCE', 0.0184239], ['SPORTS', 0.0022699], ['RELIGION AND SPIRITUALITY', 0.00118791]]",False,43,30
an pajamas wounded Mary with an dog,"[['PETS', 0.05722242], ['EDUCATION', 0.05009973], ['ARTS AND ENTERTAINMENT', 0.04955718], ['BUSINESS', 0.0487935], ['HOBBIES AND INTERESTS', 0.04850719]]","[['PETS', 0.968196], ['FOOD AND DRINK', 0.0189655], ['SCIENCE', 0.00979861], ['SPORTS', 0.000450403], ['CAREERS', 0.000321938]]",True,44,31
my dog killed I,"[['PETS', 0.0605201], ['AUTOMOTIVE', 0.05439727], ['HOBBIES AND INTERESTS', 0.0520386], ['RELIGION AND SPIRITUALITY', 0.05182305], ['TRAVEL', 0.05033727]]","[['PETS', 1.0], ['SPORTS', 6.83325e-16], ['CAREERS', 6.61605e-16], ['TRAVEL', 1.48725e-16], ['SCIENCE', 7.91307e-17]]",True,45,32
a dog in the dog ate I with the park,"[['TRAVEL', 0.05623763], ['PETS', 0.05457912], ['FOOD AND DRINK', 0.05130824], ['AUTOMOTIVE', 0.05121041], ['HOBBIES AND INTERESTS', 0.05072559]]","[['PETS', 1.0], ['SPORTS', 2.304e-13], ['TRAVEL', 2.28662e-14], ['ARTS AND ENTERTAINMENT', 1.4132e-14], ['FOOD AND DRINK', 2.88508e-15]]",False,46,32
an cat in the telescope with John ate the park with Bob,"[['PETS', 0.06292148], ['SPORTS', 0.05472973], ['EDUCATION', 0.05169326], ['ARTS AND ENTERTAINMENT', 0.05136529], ['HEALTH AND FITNESS', 0.04985936]]","[['PETS', 0.999947], ['SCIENCE', 3.11658e-05], ['TRAVEL', 6.19167e-06], ['HOBBIES AND INTERESTS', 3.73853e-06], ['SPORTS', 2.02217e-06]]",True,47,33
John saw Mary in John,"[['EDUCATION', 0.05213378], ['ARTS AND ENTERTAINMENT', 0.05182438], ['HEALTH AND FITNESS', 0.05113673], ['LAW GOVERNMENT AND POLITICS', 0.050742], ['BUSINESS', 0.0503214]]","[['HOME AND GARDEN', 0.342389], ['RELIGION AND SPIRITUALITY', 0.255481], ['CAREERS', 0.0725304], ['STYLE AND FASHION', 0.0449204], ['HOBBIES AND INTERESTS', 0.0416187]]",True,48,34
Bob wounded John,"[['SPORTS', 0.05569746], ['ARTS AND ENTERTAINMENT', 0.05294257], ['LAW GOVERNMENT AND POLITICS', 0.05093947], ['BUSINESS', 0.05039208], ['PERSONAL FINANCE', 0.04953877]]","[['SPORTS', 0.520528], ['HOBBIES AND INTERESTS', 0.0556259], ['ARTS AND ENTERTAINMENT', 0.0272612], ['TRAVEL', 0.0218605], ['CAREERS', 0.0154096]]",True,49,35
Bob saw Bob,"[['SPORTS', 0.05342823], ['BUSINESS', 0.05087477], ['ARTS AND ENTERTAINMENT', 0.05046623], ['HEALTH AND FITNESS', 0.05027575], ['HOBBIES AND INTERESTS', 0.04942017]]","[['SPORTS', 0.385309], ['HOBBIES AND INTERESTS', 0.0644672], ['HOME AND GARDEN', 0.0557331], ['HEALTH AND FITNESS', 0.0259818], ['ARTS AND ENTERTAINMENT', 0.0113906]]",False,50,35
Mary saw Bob outside I,"[['SPORTS', 0.05727324], ['HEALTH AND FITNESS', 0.05235375], ['ARTS AND ENTERTAINMENT', 0.0520636], ['BUSINESS', 0.05099415], ['HOBBIES AND INTERESTS', 0.05014017]]","[['SPORTS', 0.0821347], ['CAREERS', 0.0802407], ['NON STANDARD CONTENT', 0.0604326], ['HOBBIES AND INTERESTS', 0.060411], ['ARTS AND ENTERTAINMENT', 0.0589855]]",False,51,35
John shot Bob in Mary,"[['SPORTS', 0.0604282], ['ARTS AND ENTERTAINMENT', 0.05291708], ['BUSINESS', 0.05213634], ['HEALTH AND FITNESS', 0.05096893], ['LAW GOVERNMENT AND POLITICS', 0.05078102]]","[['SOCIETY', 1.0], ['HOBBIES AND INTERESTS', 4.03488e-08], ['SPORTS', 3.71224e-09], ['LAW AND GOVERNMENT AND POLITICS', 1.66039e-10], ['REAL ESTATE', 3.017e-11]]",True,52,36
Mary walked the park on the dog outside my dog,"[['PETS', 0.06179361], ['TRAVEL', 0.05936868], ['RELIGION AND SPIRITUALITY', 0.05232261], ['AUTOMOTIVE', 0.05145544], ['HEALTH AND FITNESS', 0.05059043]]","[['PETS', 0.999873], ['ARTS AND ENTERTAINMENT', 0.000126763], ['TRAVEL', 7.24447e-08], ['SPORTS', 1.16461e-08], ['SCIENCE', 3.87101e-10]]",True,53,37
I wounded the telescope by Mary by Bob,"[['SPORTS', 0.05434155], ['SCIENCE', 0.05358861], ['ARTS AND ENTERTAINMENT', 0.05162815], ['TECHNOLOGY AND COMPUTING', 0.04982288], ['STYLE AND FASHION', 0.04938493]]","[['SCIENCE', 0.524396], ['HOBBIES AND INTERESTS', 0.388928], ['SPORTS', 0.0301742], ['TRAVEL', 0.0018584], ['TECHNOLOGY AND COMPUTING', 0.00103748]]",False,54,37
John ate Mary in the man,"[['ARTS AND ENTERTAINMENT', 0.05385721], ['EDUCATION', 0.05299514], ['HEALTH AND FITNESS', 0.05227821], ['LAW GOVERNMENT AND POLITICS', 0.05060383], ['SPORTS', 0.04970049]]","[['SOCIETY', 0.228], ['RELIGION AND SPIRITUALITY', 0.21534], ['SPORTS', 0.058459], ['SCIENCE', 0.0277049], ['NON STANDARD CONTENT', 0.0168184]]",True,55,38
Mary ate I,"[['TECHNOLOGY AND COMPUTING', 0.05225459], ['FOOD AND DRINK', 0.05181546], ['HOBBIES AND INTERESTS', 0.05019591], ['ARTS AND ENTERTAINMENT', 0.04974539], ['SPORTS', 0.04944995]]","[['FOOD AND DRINK', 0.314072], ['SOCIETY', 0.13004], ['PETS', 0.0527984], ['TRAVEL', 0.0527832], ['RELIGION AND SPIRITUALITY', 0.0434529]]",True,56,39
the park walked John,"[['TRAVEL', 0.05358082], ['SPORTS', 0.05196594], ['ARTS AND ENTERTAINMENT', 0.05129812], ['EDUCATION', 0.04999559], ['LAW GOVERNMENT AND POLITICS', 0.04972291]]","[['TRAVEL', 0.837634], ['HOBBIES AND INTERESTS', 0.129553], ['SPORTS', 0.0172965], ['HOME AND GARDEN', 0.000534226], ['CAREERS', 6.05665e-05]]",True,57,40
an pajamas by Bob shot I,"[['SPORTS', 0.06459041], ['TECHNOLOGY AND COMPUTING', 0.05113812], ['HEALTH AND FITNESS', 0.04941851], ['TRAVEL', 0.04936535], ['ARTS AND ENTERTAINMENT', 0.04929934]]","[['SPORTS', 0.999999], ['SCIENCE', 3.92081e-07], ['FOOD AND DRINK', 5.97224e-08], ['HOBBIES AND INTERESTS', 1.60303e-09], ['NON STANDARD CONTENT', 5.65994e-10]]",True,58,41
Mary walked an telescope,"[['SCIENCE', 0.05410755], ['ARTS AND ENTERTAINMENT', 0.04912702], ['HEALTH AND FITNESS', 0.04860302], ['REAL ESTATE', 0.04860105], ['SOCIETY', 0.04857436]]","[['SCIENCE', 0.810884], ['SPORTS', 0.123812], ['HOBBIES AND INTERESTS', 0.0409315], ['TRAVEL', 0.0056225], ['RELIGION AND SPIRITUALITY', 0.00295886]]",True,59,42
John shot Mary outside Mary,"[['SPORTS', 0.05692592], ['RELIGION AND SPIRITUALITY', 0.05346809], ['BUSINESS', 0.05252773], ['HEALTH AND FITNESS', 0.05181504], ['ARTS AND ENTERTAINMENT', 0.05001077]]","[['SOCIETY', 1.0], ['SPORTS', 5.31021e-10], ['TRAVEL', 1.50373e-10], ['ARTS AND ENTERTAINMENT', 1.43371e-10], ['REAL ESTATE', 1.3174e-10]]",True,60,43
Bob shot my pajamas,"[['SPORTS', 0.0585926], ['HEALTH AND FITNESS', 0.05391534], ['TRAVEL', 0.05078868], ['PETS', 0.04971042], ['SOCIETY', 0.04857937]]","[['SCIENCE', 0.99389], ['FOOD AND DRINK', 0.00549129], ['SPORTS', 0.000505085], ['HEALTH AND FITNESS', 2.99063e-06], ['HOBBIES AND INTERESTS', 2.25925e-06]]",True,61,44
Mary wounded I by Bob,"[['SPORTS', 0.0553242], ['ARTS AND ENTERTAINMENT', 0.05233738], ['TECHNOLOGY AND COMPUTING', 0.05054501], ['STYLE AND FASHION', 0.04974148], ['HEALTH AND FITNESS', 0.04918179]]","[['SPORTS', 0.54908], ['ARTS AND ENTERTAINMENT', 0.191353], ['HOBBIES AND INTERESTS', 0.120489], ['CAREERS', 0.0194645], ['TRAVEL', 0.00542674]]",True,62,45
